date	phos_tot	phos_storm	solids_tot	solids_storm
1/5/1990	1.91	1.47	0.02	0.01
1/6/1990	1.95	1.95	0.02	0.01
1/7/1990	2.24	1.95	0.01	0.01
1/8/1990	2.64	1.95	0.02	0.02
1/9/1990	3.22	3.22	0.02	0.02
1/10/1990	13.89	3.22	0.06	0.02
1/11/1990	10.4	3.22	0.05	0.05
1/12/1990	9.59	9.37	0.06	0.05
1/13/1990	9.48	9.37	0.07	0.05
1/14/1990	9.37	9.37	0.09	0.09
1/15/1990	16.53	16.53	0.19	0.09
1/16/1990	29.26	16.53	0.45	0.09
1/17/1990	202.69	16.53	4.81	0.1
1/18/1990	24.66	12.77	0.18	0.1
1/19/1990	16.98	12.77	0.1	0.1
1/20/1990	12.77	12.77	0.07	0.05
1/21/1990	9.99	8.55	0.06	0.05
1/22/1990	8.55	8.55	0.05	0.05
1/23/1990	10.75	8.55	0.06	0.06
1/24/1990	116.77	20.1	0.66	0.06
1/25/1990	28.55	20.1	0.16	0.06
1/26/1990	20.1	20.1	0.11	0.08
1/27/1990	16.38	13.57	0.09	0.08
1/28/1990	13.88	13.57	0.08	0.08
1/29/1990	13.57	13.57	0.08	0.06
1/30/1990	11.23	9.98	0.06	0.06
1/31/1990	9.98	9.98	0.06	0.06
2/1/1990	15.62	9.98	0.09	0.06
2/2/1990	12.41	9.13	0.07	0.06
2/3/1990	11.2	9.13	0.06	0.06
2/4/1990	9.13	9.13	0.05	0.05
2/5/1990	44.63	21.61	0.25	0.05
2/6/1990	21.61	21.61	0.12	0.05
2/7/1990	22.51	21.61	0.15	0.13
2/8/1990	52.08	9.56	0.42	0.13
2/9/1990	13.77	9.56	0.13	0.13
2/10/1990	9.56	9.56	0.11	0.09
2/11/1990	6.48	6	0.09	0.09
2/12/1990	6	6	0.1	0.09
2/13/1990	6.56	6	0.12	0.09
2/14/1990	5.14	3.2	0.1	0.09
2/15/1990	4.32	3.2	0.09	0.09
2/16/1990	3.2	3.2	0.07	0.06
2/17/1990	2.81	2.22	0.06	0.06
2/18/1990	2.47	2.22	0.06	0.06
2/19/1990	2.22	2.22	0.05	0.05
2/20/1990	2.05	1.81	0.05	0.05
2/21/1990	1.9	1.81	0.05	0.05
2/22/1990	1.81	1.81	0.05	0.05
2/23/1990	1.86	1.19	0.05	0.05
2/24/1990	1.72	1.19	0.05	0.05
2/25/1990	1.19	1.19	0.04	0.02
2/26/1990	0.83	0.63	0.03	0.02
2/27/1990	0.68	0.63	0.02	0.02
2/28/1990	0.63	0.63	0.02	0.02
3/1/1990	1.46	1.46	0.05	0.02
3/2/1990	6.75	1.46	0.26	0.02
3/3/1990	1.87	1.46	0.08	0.02
3/4/1990	1.04	0.46	0.04	0.02
3/5/1990	0.53	0.46	0.02	0.02
3/6/1990	0.46	0.46	0.02	0.02
3/7/1990	0.45	0.45	0.02	0.02
3/8/1990	432	0.45	33	0.02
3/9/1990	66.98	0.45	3.69	1.25
3/10/1990	56.94	10.35	1.25	1.25
3/11/1990	667	10.35	120	1.25
3/12/1990	10.35	10.35	0.84	0.84
3/13/1990	246.4	10.56	44.28	0.84
3/14/1990	36.75	10.56	5.5	0.84
3/15/1990	10.56	10.56	0.76	0.26
3/16/1990	5.1	2.77	0.34	0.26
3/17/1990	3.54	2.77	0.26	0.26
3/18/1990	2.77	2.77	0.22	0.18
3/19/1990	2.21	1.61	0.19	0.18
3/20/1990	1.95	1.61	0.18	0.18
3/21/1990	1.61	1.61	0.16	0.16
3/22/1990	1.52	1.41	0.16	0.16
3/23/1990	1.53	1.41	0.17	0.16
3/24/1990	1.41	1.41	0.17	0.13
3/25/1990	1.2	0.77	0.16	0.13
3/26/1990	0.92	0.77	0.13	0.13
3/27/1990	0.77	0.77	0.11	0.07
3/28/1990	0.63	0.43	0.09	0.07
3/29/1990	0.51	0.43	0.07	0.07
3/30/1990	0.43	0.43	0.06	0.04
3/31/1990	0.37	0.34	0.05	0.04
4/1/1990	0.35	0.34	0.04	0.04
4/2/1990	0.34	0.34	0.04	0.03
4/3/1990	0.29	0.27	0.03	0.03
4/4/1990	0.28	0.27	0.03	0.03
4/5/1990	0.27	0.27	0.03	0.03
4/6/1990	0.34	0.23	0.03	0.03
4/7/1990	0.29	0.23	0.03	0.03
4/8/1990	0.23	0.23	0.03	0.03
4/9/1990	0.4	0.29	0.04	0.03
4/10/1990	0.65	0.29	0.06	0.03
4/11/1990	0.29	0.29	0.04	0.03
4/12/1990	0.23	0.21	0.03	0.03
4/13/1990	0.21	0.21	0.03	0.03
4/14/1990	0.24	0.21	0.03	0.02
4/15/1990	0.22	0.2	0.02	0.02
4/16/1990	0.21	0.2	0.02	0.02
4/17/1990	0.2	0.2	0.02	0.01
4/18/1990	0.2	0.2	0.02	0.01
