storm_num,num_days,num_events,theisen,p5max,p10max,p15max,p30max,p60max,ei,duration,intense,ap_1day,ap_2day,ap_3day,tmax,tmin,tmean,nws_prec,nws_snow,melt_snow,p,s,m,event_type,sweq,julian,sinJulian,cosJulian,month,year,ptot_max,ptot_tot,ptot_avg,pstorm_max,pstorm_tot,pstorm_avg,stot_max,stot_tot,stot_avg,sstorm_max,sstorm_tot,sstorm_avg,logptotmax,logptottot,logptotavg,logpstormmax,logpstormtot,logpstormavg,logstotmax,logstottot,logstotavg,logsstormmax,logsstormtot,logsstormavg,qtot_max,qtot_tot,qtot_avg,qstorm_max,qstorm_tot,qstorm_avg,melt_water,total_water
288,3,1,0.87,0.648,0.534,0.52,0.458,0.26,2.686,16.42,0.053,0,0,0.03,81,46,64,0.78,0,0,P,,,1,,166,0.280230675,-0.95993269,6,1997,3.8,8.03,2.68,2.03,2.84,0.95,0.12,0.21,0.07,0.09,0.11,0.04,0.580924976,0.905256049,0.42975228,0.309630167,0.45484486,-0.017728767,-0.886056648,-0.657577319,-1.096910013,-1,-0.920818754,-1.301029996,4,9.5,3.17,1.7,2.2,0.73,0,0.87
291,3,1,0.717,0.624,0.528,0.476,0.342,0.266,1.652,31.75,0.023,0,0,0.028,69,52,60,1.04,0,0,P,,,1,,188,-0.09453675,-0.995521372,7,1997,6.4,12.16,4.05,4.59,6.98,2.33,0.39,0.62,0.21,0.34,0.46,0.15,0.80685803,1.085290578,0.608526034,0.662757832,0.844477176,0.369215857,-0.397940009,-0.200659451,-0.657577319,-0.455931956,-0.327902142,-0.795880017,5.2,11.7,3.9,2,2.9,0.97,0,0.72
292,3,1,0.179,0.672,0.486,0.432,0.318,0.179,0.428,1,0.179,0,0,0.002,98,66,82,0.06,0,0,P,,,1,,197,-0.24702218,-0.969009826,7,1997,1,2.85,0.95,0.15,0.23,0.08,0.03,0.09,0.03,0,0,0,0.004321374,0.456366033,-0.017728767,-0.795880017,-0.619788758,-1.045757491,-1.397940009,-1,-1.397940009,-2,-2,-2,2.2,6.5,2.17,0.1,0.1,0.03,0,0.18
294,2,1,0.953,0.408,0.384,0.368,0.308,0.276,2.014,7.83,0.122,0,0.03,0.03,71,57,64,1.02,0,0,P,,,1,,224,-0.655156357,-0.755493314,8,1997,1.9,2.58,1.29,1.4,1.46,0.73,0.07,0.13,0.07,0.02,0.03,0.02,0.281033367,0.413299764,0.113943352,0.149219113,0.167317335,-0.13076828,-1.096910013,-0.853871964,-1.096910013,-1.522878745,-1.397940009,-1.522878745,2.6,5.1,2.55,0.8,1,0.5,0,0.95
296,4,1,0.743,0.444,0.396,0.372,0.288,0.285,1.337,19.33,0.038,0,0.428,0.857,74,54,64,0.8,0,0,P,,,1,,231,-0.741222011,-0.671259958,8,1997,3.7,9.02,2.26,3,5.62,1.41,0.13,0.32,0.08,0.08,0.13,0.03,0.56937391,0.95568775,0.356025857,0.478566496,0.750508395,0.152288344,-0.853871964,-0.48148606,-1.045757491,-1.045757491,-0.853871964,-1.397940009,3.8,12.6,3.15,1.2,2.2,0.55,0,0.74
297,4,1,0.357,0.336,0.282,0.256,0.202,0.133,0.425,8.83,0.04,0,0.006,0.749,75,54,65,0.39,0,0,P,,,1,,235,-0.785649855,-0.618671403,8,1997,1.4,4.99,1.25,0.28,0.51,0.13,0.05,0.17,0.04,0.01,0.01,0,0.149219113,0.698970004,0.100370545,-0.537602002,-0.283996656,-0.853871964,-1.22184875,-0.744727495,-1.301029996,-1.698970004,-1.698970004,-2,3,10.7,2.68,0.4,0.9,0.23,0,0.36
298,3,1,0.254,0.768,0.552,0.456,0.284,0.176,0.504,10.42,0.024,0,0,0.006,74,57,65,0.12,0,0,P,,,1,,242,-0.85432217,-0.519743812,8,1997,0.87,2.53,0.84,0.07,0.13,0.04,0.04,0.1,0.03,0.01,0.01,0,-0.055517328,0.404833717,-0.070581074,-1.096910013,-0.853871964,-1.301029996,-1.301029996,-0.958607315,-1.397940009,-1.698970004,-1.698970004,-2,2.4,6.9,2.3,0.2,0.3,0.1,0,0.25
299,2,1,0.112,0.216,0.156,0.156,0.13,0.085,0.082,6.08,0.018,0,0,0.029,74,55,65,0.06,0,0,P,,,1,,256,-0.953680997,-0.300819808,9,1997,0.79,1.54,0.77,0.04,0.04,0.02,0.03,0.06,0.03,0,0,0,-0.096910013,0.190331698,-0.107905397,-1.301029996,-1.301029996,-1.522878745,-1.397940009,-1.15490196,-1.397940009,-2,-2,-2,2,3.9,1.95,0.1,0.1,0.05,0,0.11
300,2,1,0.587,0.612,0.54,0.54,0.48,0.413,2.146,5.75,0.102,0.047,0.159,0.159,80,62,70,0.92,0,0,P,,,1,,259,-0.967937783,-0.251190064,9,1997,0.97,1.8,0.9,0.17,0.2,0.1,0.04,0.07,0.04,0.01,0.01,0.01,-0.008773924,0.257678575,-0.040958608,-0.744727495,-0.677780705,-0.958607315,-1.301029996,-1.096910013,-1.301029996,-1.698970004,-1.698970004,-1.698970004,2.5,4.6,2.3,0.5,0.6,0.3,0,0.59
302,2,1,0.306,0.12,0.12,0.088,0.08,0.068,0.125,9,0.034,0,0.012,2.111,68,36,50,0,0,0,,,,1,,274,-0.99999074,0.004303538,10,1999,1.2,2.17,1.09,0.1,0.1,0.05,0.05,0.09,0.05,0,0,0,0.08278537,0.338456494,0.041392685,-0.958607315,-0.958607315,-1.22184875,-1.22184875,-1,-1.22184875,-2,-2,-2,3.5,6.4,3.2,1.8,3,1.5,0,0.31
303,3,1,0.514,0.396,0.39,0.376,0.27,0.17,0.881,13.58,0.038,0,0.004,0.037,60,28,45,0.52,0,0,P,,,1,,327,-0.60847687,0.793571609,11,1999,1.7,4.6,1.53,1.05,2.1,0.7,0.11,0.26,0.09,0.07,0.12,0.04,0.23299611,0.663700925,0.187520721,0.025305865,0.324282455,-0.148741651,-0.920818754,-0.568636236,-1,-1.096910013,-0.886056648,-1.301029996,4.5,12.5,4.17,0.6,0.8,0.27,0,0.51
305,3,1,0.365,0.12,0.108,0.088,0.084,0.075,0.166,9.5,0.038,0,0,0.359,46,25,36,0.45,0,0,P,,,1,,343,-0.369724543,0.929141411,12,1999,5.2,11.8,3.93,3.2,5.8,1.93,0.3,0.63,0.21,0.15,0.18,0.06,0.716837723,1.072249898,0.595496222,0.506505032,0.764176132,0.28780173,-0.508638306,-0.193820026,-0.657577319,-0.795880017,-0.721246399,-1.15490196,5,13.4,4.47,1.2,2.1,0.7,0,0.37
316,2,1,0.206,0.396,0.372,0.336,0.274,0.169,0.376,4,0.052,0.102,0.102,0.102,64,20,35,0.23,1,U,P,S,M,3,,69,0.927541684,0.373719715,3,2000,4.3,7.4,3.7,1.9,2.6,1.3,0.25,0.34,0.17,0.18,0.2,0.1,0.63447727,0.869818208,0.56937391,0.281033367,0.416640507,0.117271296,-0.585026652,-0.455931956,-0.744727495,-0.721246399,-0.677780705,-0.958607315,7.9,14.5,7.25,2,3.8,1.9,na,na
318,3,1,0.312,0.12,0.06,0.072,0.06,0.05,0.096,27.25,0.011,0.065,0.065,0.076,58,34,43,0.62,0,0,P,,,1,,80,0.98130647,0.192451582,3,2000,3.9,9.6,3.2,1.5,3.5,1.17,0.18,0.47,0.16,0.07,0.19,0.06,0.592176757,0.982723388,0.506505032,0.178976947,0.545307116,0.071882007,-0.721246399,-0.318758763,-0.769551079,-1.096910013,-0.698970004,-1.15490196,8,21.5,7.17,3.3,6,2,0,0.31
319,2,1,0.25,0.552,0.522,0.428,0.362,0.225,0.662,1.5,0.167,0,0.008,0.364,60,39,49,0.22,0,0,P,,,1,,84,0.992222209,0.124479264,3,2000,2.6,5.2,2.6,1.1,2.2,1.1,0.19,0.31,0.16,0.07,0.07,0.04,0.416640507,0.716837723,0.416640507,0.045322979,0.344392274,0.045322979,-0.698970004,-0.494850022,-0.769551079,-1.096910013,-1.096910013,-1.301029996,6.9,13.5,6.75,1.2,1.7,0.85,0,0.25
322,2,1,0.317,0.18,0.15,0.16,0.142,0.128,0.265,5.08,0.062,0,0,0,63,35,48,0.19,0,0,P,,,1,,119,0.888057323,-0.459732739,4,2000,1.5,2.7,1.35,0.1,0.1,0.05,0.1,0.17,0.09,0,0,0,0.178976947,0.432969291,0.133538908,-0.958607315,-0.958607315,-1.22184875,-0.958607315,-0.744727495,-1,-2,-2,-2,5.8,10.5,5.25,1.1,1.1,0.55,0,0.32
323,4,1,0.591,2.256,1.944,1.696,0.992,0.547,5.344,3.42,0.173,0.019,0.086,0.144,63,38,52,0.51,0,0,P,,,1,,132,0.763888613,-0.645348113,5,2000,4.8,12.6,3.15,3.3,6.1,1.53,0.42,0.89,0.22,0.37,0.63,0.16,0.682145076,1.100715087,0.499687083,0.519827994,0.78604121,0.187520721,-0.366531544,-0.045757491,-0.638272164,-0.420216403,-0.193820026,-0.769551079,6.7,21.5,5.38,1.8,3.2,0.8,0,0.59
324,1,1,0.404,0.324,0.264,0.236,0.206,0.152,0.491,8.92,0.045,0,0.004,0.712,57,43,50,0.29,0,0,P,,,1,,137,0.70558361,-0.708626678,5,2000,2.3,2.3,2.3,0.3,0.3,0.3,0.11,0.11,0.11,0,0,0,0.36361198,0.36361198,0.36361198,-0.508638306,-0.508638306,-0.508638306,-0.920818754,-0.920818754,-0.920818754,-2,-2,-2,5.1,5.1,5.1,1,1,0.5,0,0.4
325,5,1,1.713,0.42,0.414,0.412,0.37,0.299,4.317,30.08,0.057,0.005,0.409,0.413,59,37,47,1.83,0,0,P,,,1,,138,0.693281227,-0.72066715,5,2000,95,139.6,27.92,90.9,119.3,23.86,12,16.25,3.25,11.7,14.59,2.92,1.977769318,2.144916527,1.446070936,1.958611658,2.076676846,1.377852419,1.079543007,1.211120541,0.5132176,1.068556895,1.164352856,0.46686762,41,97.3,19.46,26,41.4,8.28,0,1.71
326,3,1,0.439,0.168,0.144,0.128,0.114,0.107,0.277,19.58,0.022,0,0,0,60,43,51,0.62,0,0,P,,,1,,148,0.559589262,-0.828770087,5,2000,3.5,9.3,3.1,1.1,1.5,0.5,0.29,0.73,0.24,0.13,0.22,0.07,0.545307116,0.968949681,0.492760389,0.045322979,0.178976947,-0.292429824,-0.522878745,-0.13076828,-0.602059991,-0.853871964,-0.638272164,-1.096910013,5.1,13.9,4.63,1.3,2.5,0.83,0,0.44
328,5,1,0.854,0.744,0.714,0.66,0.452,0.266,2.455,12.83,0.067,0,0.78,2.233,89,44,60,0.65,0,0,P,,,1,,156,0.440518784,-0.897743394,6,2000,68,103,20.6,58,65.2,13.04,11,14.34,2.87,10.1,11.06,2.21,1.832572775,2.012879387,1.314077992,1.763502865,1.8143142,1.115610512,1.041787319,1.156851901,0.459392488,1.004751156,1.044147621,0.346352974,32,78.7,15.74,22.1,31.2,6.24,0,0.85
329,1,1,0.293,0.516,0.462,0.408,0.244,0.177,0.491,5.33,0.055,0,0,0.074,89,52,71,0.06,0,0,P,,,1,,163,0.329408482,-0.944187509,6,2000,3.1,3.1,3.1,0.1,0.1,0.1,0.23,0.23,0.23,0.01,0.01,0.01,0.492760389,0.492760389,0.492760389,-0.958607315,-0.958607315,-0.958607315,-0.619788758,-0.619788758,-0.619788758,-1.698970004,-1.698970004,-1.698970004,4.7,4.7,4.7,0.1,0.1,0.05,0,0.29
330,4,1,0.349,1.152,1.116,0.948,0.576,0.308,1.68,4.83,0.072,0.064,0.075,0.368,79,47,64,0.59,0,0,P,,,1,,166,0.280230675,-0.95993269,6,2000,4.7,14.8,3.7,1.7,4.4,1.1,0.39,1.24,0.31,0.17,0.4,0.1,0.673020907,1.170555059,0.56937391,0.23299611,0.644438589,0.045322979,-0.397940009,0.096910013,-0.494850022,-0.744727495,-0.387216143,-0.958607315,6.1,21.2,5.3,0.9,1.7,0.43,0,0.35
331,4,1,0.257,0.612,0.492,0.42,0.274,0.209,0.488,5.08,0.051,0,0,0.08,83,52,69,0.18,0,0,P,,,1,,172,0.179766586,-0.983709294,6,2000,1.9,6.7,1.68,0.1,0.1,0.03,0.2,0.75,0.19,0.03,0.07,0.02,0.281033367,0.82672252,0.227886705,-0.958607315,-0.958607315,-1.397940009,-0.677780705,-0.119186408,-0.698970004,-1.397940009,-1.096910013,-1.522878745,3.9,14.4,3.6,0.5,1,0.25,0,0.26
332,4,1,1.021,1.56,1.344,1.16,0.828,0.447,6.655,5.17,0.198,0,0.021,0.276,85,51,66,0.71,0,0,P,,,1,,184,-0.02581844,-0.999666649,7,2000,7.2,17.4,4.35,5.5,8.8,2.2,0.38,1.02,0.26,0.27,0.36,0.09,0.857935265,1.240798771,0.639486489,0.741151599,0.944975908,0.344392274,-0.408935393,0.012837225,-0.568636236,-0.552841969,-0.431798276,-1,6,18.4,4.6,2.6,4.9,1.23,0,1.02
333,5,1,2.48,2.268,2.106,2.092,1.966,1.277,44.218,17.75,0.14,0,0,0.047,86,55,69,2.48,0,0,P,,,1,,189,-0.111659007,-0.99374658,7,2000,209,273.2,54.64,206.7,258.5,51.7,35,40.48,8.1,34.78,39.38,7.88,2.320167065,2.436496591,1.737590166,2.315361487,2.412477348,1.713574538,1.544192111,1.607347777,0.909020854,1.541454429,1.595385981,0.897077003,48,102.7,20.54,33,49.7,9.94,0,2.48
334,3,1,0.713,1.908,1.428,1.268,0.996,0.668,6.281,1.75,0.407,0,0,0,78,60,68,0.66,0,0,P,,,1,,209,-0.440518784,-0.897743394,7,2000,4.3,8.1,2.7,3.2,4,1.33,0.24,0.46,0.15,0.16,0.24,0.08,0.63447727,0.909020854,0.432969291,0.506505032,0.603144373,0.127104798,-0.602059991,-0.327902142,-0.795880017,-0.769551079,-0.602059991,-1.045757491,4.6,11.1,3.7,2.2,3.3,1.1,0,0.71
335,2,1,0.472,0.588,0.468,0.396,0.354,0.239,1.133,14.92,0.032,0,0.004,0.752,79,61,69,0.44,0,0,P,,,1,,213,-0.501241813,-0.865307254,7,2000,1.9,3.8,1.9,0.2,0.4,0.2,0.1,0.19,0.1,0.01,0.01,0.01,0.281033367,0.580924976,0.281033367,-0.677780705,-0.387216143,-0.677780705,-0.958607315,-0.698970004,-0.958607315,-1.698970004,-1.698970004,-1.698970004,3.7,7.4,3.7,0.7,1.4,0.7,0,0.47
336,2,1,0.58,0.648,0.51,0.464,0.41,0.31,1.558,14.5,0.04,0,0,0,90,56,69,0.78,0,0,P,,,1,,218,-0.573772268,-0.819014887,8,2000,3.1,4.7,2.35,1.3,1.4,0.7,0.18,0.28,0.14,0.07,0.08,0.04,0.492760389,0.673020907,0.372912003,0.117271296,0.149219113,-0.148741651,-0.721246399,-0.537602002,-0.823908741,-1.096910013,-1.045757491,-1.301029996,3.9,6.9,3.45,1.1,1.3,0.65,0,0.58
337,3,1,0.245,0.3,0.21,0.2,0.16,0.125,0.236,6.75,0.036,0.01,0.01,0.023,89,64,74,1.52,0,0,P,,,1,,226,-0.680773409,-0.732494072,8,2000,1.6,4.6,1.53,0.2,0.4,0.13,0.11,0.31,0.1,0.01,0.03,0.01,0.206825876,0.663700925,0.187520721,-0.677780705,-0.387216143,-0.853871964,-0.920818754,-0.494850022,-0.958607315,-1.698970004,-1.397940009,-1.698970004,2.7,7.8,2.6,0.2,0.3,0.1,0,0.25
338,3,1,1.3,1.08,0.81,0.68,0.56,0.44,5.275,9,0.144,0,0.165,0.42,78,53,65,3.66,0,0,P,,,1,,230,-0.729557554,-0.683919422,8,2000,15,22.1,7.37,13.6,17.1,5.7,0.83,1.31,0.44,0.73,0.91,0.3,1.176380692,1.344588743,0.868056362,1.133858125,1.23325001,0.756636108,-0.075720714,0.120573931,-0.346787486,-0.13076828,-0.036212173,-0.508638306,7.1,16.3,5.43,4.7,8.5,2.83,0,1.3
339,4,1,1.603,2.82,2.496,2.312,1.62,1.079,23.415,6.17,0.26,0,0,0.025,85,57,70,1.78,0,0,P,,,1,,235,-0.785649855,-0.618671403,8,2000,156,211.9,52.98,154.4,201.5,50.38,20,24.14,6.04,19.87,23.46,5.87,2.193152437,2.326151451,1.72419392,2.188675423,2.304296603,1.702344358,1.301247089,1.382917135,0.781755375,1.29841638,1.37051309,0.769377326,25,54.3,13.58,17.7,28.8,7.2,0,1.6
342,3,1,0.6,0.36,0.348,0.332,0.324,0.275,1.273,9.25,0.065,0,1.144,1.481,82,48,64,0.62,0,0,P,,,1,,257,-0.958717817,-0.284359187,9,2000,33,55.8,18.6,27.6,36.2,12.07,2.7,3.81,1.27,2.51,3.05,1.02,1.518645524,1.746712023,1.269746373,1.441066407,1.558828525,1.082066934,0.432969291,0.582063363,0.10720997,0.401400541,0.485721426,0.012837225,16,36.8,12.27,6.2,12.4,4.13,0,0.6
343,3,1,0.695,0.372,0.306,0.284,0.234,0.183,0.99,14.75,0.047,0,0.157,0.157,59,45,53,0.67,0,0,P,,,1,,266,-0.991114064,-0.133014707,9,2000,12,20,6.67,9,12.5,4.17,0.53,0.94,0.31,0.37,0.57,0.19,1.079543007,1.301247089,0.824776462,0.954724791,1.09725731,0.621176282,-0.26760624,-0.022276395,-0.494850022,-0.420216403,-0.236572006,-0.698970004,10,21.5,7.17,6.6,10,3.33,0,0.7
345,5,1,0.349,0.384,0.324,0.3,0.234,0.163,0.486,17.92,0.019,0,0,0,65,43,55,0.38,0,0,P,,,1,,297,-0.920971288,0.38963045,10,2000,1.4,6.08,1.22,0.42,0.84,0.17,0.05,0.25,0.05,0,0,0,0.149219113,0.784617293,0.089905111,-0.366531544,-0.070581074,-0.744727495,-1.22184875,-0.585026652,-1.22184875,-2,-2,-2,3.9,18.3,3.66,0.4,0.8,0.16,0,0.35
348,4,1,0.398,0.252,0.228,0.22,0.212,0.186,0.488,16.08,0.025,0,0.102,0.139,40,20,33,0.44,0.5,U,P,S,M,2,,334,-0.508670944,0.860961016,11,2000,2.9,7.8,1.95,1.8,3.4,0.85,0.24,0.55,0.14,0.18,0.32,0.08,0.463892989,0.892651034,0.292256071,0.257678575,0.532754379,-0.065501549,-0.602059991,-0.251811973,-0.823908741,-0.721246399,-0.48148606,-1.045757491,5.6,20.6,5.15,0.7,1.5,0.38,na,na
355,3,1,0.347,0.204,0.18,0.16,0.128,0.082,0.228,25.58,0.014,0,0,0,40,27,34,0.47,0,1,P,,M,2,15.57,14,0.238672766,0.971100052,1,2001,1.7,4.9,1.63,0.3,0.4,0.13,0.14,0.42,0.14,0.02,0.04,0.01,0.23299611,0.691081492,0.214843848,-0.508638306,-0.387216143,-0.853871964,-0.823908741,-0.366531544,-0.823908741,-1.522878745,-1.301029996,-1.698970004,4.8,13.8,4.6,1,2.2,0.73,0.16,0.5
356,6,1,0.62,0.42,0.342,0.324,0.26,0.192,0.984,11.17,0.056,0,0,0.01,41,-2,25,0.71,na,N,P,,M,2,16.12,29,0.47873384,0.877960085,1,2001,6.1,20.6,3.43,1.7,4.52,0.75,0.41,1.43,0.24,0.19,0.51,0.09,0.78604121,1.314077992,0.536558443,0.23299611,0.656098202,-0.119186408,-0.37675071,0.158362492,-0.602059991,-0.698970004,-0.283996656,-1,5,25.9,4.32,0.6,1.7,0.28,na,na
357,5,1,1.425,0.54,0.51,0.468,0.404,0.299,3.566,36,0.04,0,0,0.002,37,1,25,1.98,4,5,P,S,M,2,18.78,39,0.622046748,0.782980104,2,2001,32,74.4,14.88,30.6,55.2,11.04,6.22,10.81,2.16,6.07,9.33,1.87,1.505285674,1.871631305,1.172894698,1.48586333,1.742017747,1.043362278,0.794488047,1.034227261,0.336459734,0.783903579,0.970346876,0.274157849,10,40.4,8.08,3.4,8.4,1.68,0.94,2.36
358,4,1,0.296,0.216,0.168,0.144,0.096,0.075,0.155,15.17,0.02,0,0,0,46,9,27,0.44,na,N,P,,M,2,33.31,55,0.811539059,0.584298174,2,2001,26,66,16.5,14.4,34.8,8.7,1.17,3.28,0.82,0.81,1.84,0.46,1.415140352,1.819609733,1.217747073,1.158663981,1.541704023,0.940018155,0.071882007,0.517195898,-0.080921908,-0.086186148,0.267171728,-0.327902142,20,59,14.75,12,21,5.25,na,na
365,3,1,1.827,1.2,1.05,0.988,0.91,0.624,12.944,21.08,0.087,0,0.457,1.077,61,34,45,2.24,0,0,P,,,1,,101,0.98594815,-0.167051626,4,2001,647,882,294,632,837,279,139.67,159.06,53.02,138.74,156.21,52.07,2.810910993,2.945473509,2.468362102,2.80072395,2.922730647,2.445619769,2.145134226,2.201588281,1.724521627,2.142232992,2.193736633,1.716670976,110,256,85.33,88,196,65.33,0,1.83
368,3,1,0.268,0.612,0.576,0.444,0.282,0.153,0.497,18.33,0.015,0.011,0.354,1.025,72,40,53,0.36,0,0,P,,,1,,126,0.826354199,-0.563150724,5,2001,6.2,15.6,5.2,2.6,4.8,1.6,0.63,1.47,0.49,0.37,0.69,0.23,0.7930916,1.193402903,0.716837723,0.416640507,0.682145076,0.206825876,-0.193820026,0.170261715,-0.301029996,-0.420216403,-0.15490196,-0.619788758,9.2,26.7,8.9,1.7,3.1,1.03,0,0.27
369,4,1,0.986,1.032,1.032,1.004,0.672,0.55,4.943,14.25,0.069,0.017,0.092,0.371,80,36,53,0.63,0,0,P,,,1,,130,0.785649855,-0.618671403,5,2001,21,37.3,9.33,18.3,23.3,5.83,2.24,3.61,0.9,2.07,2.49,0.62,1.322426052,1.571825249,0.970346876,1.262688344,1.367542274,0.766412847,0.352182518,0.558708571,-0.040958608,0.318063335,0.397940009,-0.200659451,18,49.7,12.43,11.3,21.5,5.38,0,0.99
371,3,1,0.406,1.08,0.96,0.868,0.622,0.39,2.05,1.75,0.232,0,0.07,0.329,70,37,54,0.45,0,0,P,,,1,,148,0.559589262,-0.828770087,5,2001,5,11.4,3.8,1.9,2.5,0.83,0.55,1.26,0.42,0.22,0.29,0.1,0.699837726,1.057285644,0.580924976,0.281033367,0.399673721,-0.075720714,-0.251811973,0.103803721,-0.366531544,-0.638272164,-0.522878745,-0.958607315,9.6,21.9,7.3,3.7,4.2,1.4,0,0.41
373,1,1,0.264,0.576,0.534,0.436,0.302,0.243,0.569,1.58,0.167,0,0,0.165,82,54,68,0.22,0,0,P,,,1,,161,0.361713731,-0.932289213,6,2001,2.1,2.1,2.1,0,0,0,0.17,0.17,0.17,0,0,0,0.324282455,0.324282455,0.324282455,-2,-2,-2,-0.744727495,-0.744727495,-0.744727495,-2,-2,-2,5.3,5.3,5.3,0,0.2,0.1,0,0.26
375,5,1,0.572,0.552,0.444,0.344,0.224,0.149,0.786,19.75,0.029,0,0.42,0.42,80,55,66,0.63,0,0,P,,,1,,168,0.24702218,-0.969009826,6,2001,6.3,22,4.4,2.5,5.4,1.08,0.65,1.87,0.37,0.43,0.95,0.19,0.800029359,1.342620043,0.644438589,0.399673721,0.733197265,0.037426498,-0.180456064,0.274157849,-0.420216403,-0.356547324,-0.017728767,-0.698970004,9,35.5,7.1,2.4,4.8,0.96,0,0.57
376,2,1,0.201,1.32,0.96,0.744,0.392,0.196,0.684,5.17,0.039,0,0,0.005,95,64,78,0.02,0,0,P,,,1,,189,-0.111659007,-0.99374658,7,2001,1.2,2.4,1.2,0,0,0,0.04,0.08,0.04,0,0,0,0.08278537,0.382017043,0.08278537,-2,-2,-2,-1.301029996,-1.045757491,-1.301029996,-2,-2,-2,2.7,5.3,2.65,0.3,0.3,0.15,0,0.2
377,2,1,0.612,2.604,2.49,2.232,1.184,0.592,7.242,9,0.068,0.133,0.133,0.133,86,70,na,na,na,0,,,,1,,204,-0.361713731,-0.932289213,7,2001,1.8,3.5,1.75,0.1,0.1,0.05,0.04,0.08,0.04,0,0,0,0.257678575,0.545307116,0.245512668,-0.958607315,-0.958607315,-1.22184875,-1.301029996,-1.045757491,-1.301029996,-2,-2,-2,2.7,5.3,2.65,0.5,0.7,0.35,0,0.61
379,3,1,0.53,1.776,1.356,0.924,0.6,0.442,2.665,2.25,0.236,0,0,0,99,59,75,1.56,0,0,P,,,1,,221,-0.6152846,-0.788305056,8,2001,1.6,4.7,1.57,0.3,0.5,0.17,0.04,0.11,0.04,0.01,0.01,0,0.206825876,0.673020907,0.198657087,-0.508638306,-0.292429824,-0.744727495,-1.301029996,-0.920818754,-1.301029996,-1.698970004,-1.698970004,-2,2.5,7.2,2.4,0.3,0.5,0.17,0,0.53
380,3,1,0.906,2.868,2.382,1.836,1.196,0.69,9.495,5.5,0.165,0,0,0.53,86,57,70,1,0,0,P,,,1,,224,-0.655156357,-0.755493314,8,2001,1.8,4.4,1.47,0.6,0.7,0.23,0.04,0.09,0.03,0.02,0.03,0.01,0.257678575,0.644438589,0.170261715,-0.214670165,-0.148741651,-0.619788758,-1.301029996,-1,-1.397940009,-1.522878745,-1.397940009,-1.698970004,3.5,8.5,2.83,1.2,1.3,0.43,0,0.91
381,2,1,0.543,0.24,0.204,0.204,0.194,0.157,0.607,20.33,0.027,0,0.906,0.906,79,57,68,0.6,0,0,P,,,1,,227,-0.693281227,-0.72066715,8,2001,1.5,2.7,1.35,0.1,0.1,0.05,0.03,0.05,0.02,0.01,0.01,0.01,0.178976947,0.432969291,0.133538908,-0.958607315,-0.958607315,-1.22184875,-1.397940009,-1.22184875,-1.522878745,-1.698970004,-1.698970004,-1.698970004,3.2,5.8,2.9,0.6,0.6,0.3,0,0.54
382,3,1,2.588,2.412,2.232,2.04,1.8,1.433,39.769,23.42,0.111,0,0.553,0.553,84,61,72,0.85,0,0,P,,,1,,230,-0.729557554,-0.683919422,8,2001,133,230,76.67,131.6,217.6,72.53,22.96,33.19,11.06,22.94,32.57,10.86,2.123884293,2.361746718,1.884682104,2.119288889,2.337678849,1.860577551,1.361160995,1.521138084,1.044147621,1.36078269,1.51295108,1.036229544,23,49,16.33,20,36,12,0,2.59
383,3,1,1.021,1.884,1.752,1.46,0.88,0.481,6.948,13.83,0.074,0,0.728,2.593,82,60,73,0.74,0,0,P,,,1,,233,-0.763888613,-0.645348113,8,2001,62,82.5,27.5,55.5,64,21.33,6.33,7.95,2.65,5.83,6.65,2.22,1.792461731,1.916506587,1.43949059,1.744371227,1.806247827,1.329194415,0.802089258,0.900913068,0.424881637,0.766412847,0.823474229,0.348304863,23,43,14.33,16,21.4,7.13,0,1.02
384,2,1,2.268,2.58,2.382,1.988,1.444,1.07,28.862,4.67,0.486,0.046,0.046,1.067,80,63,72,1.41,0,0,P,,,1,,237,-0.806479946,-0.591261445,8,2001,315,533,266.5,267,437,218.5,32.81,40.08,20.04,31.27,37,18.5,2.498324341,2.726735357,2.425713509,2.426527527,2.640491375,2.339471317,1.516138577,1.603036056,1.302114377,1.495266744,1.568319085,1.267406419,78,145,72.5,64,123.4,61.7,0,2.27
386,3,1,0.675,0.384,0.36,0.32,0.288,0.247,1.221,19.58,0.034,0.005,0.049,0.049,75,56,64,0.77,0,0,P,,,1,,262,-0.979613692,-0.200890555,9,2001,5.3,12.7,4.23,4.1,8.7,2.9,0.25,0.58,0.19,0.22,0.47,0.16,0.725094521,1.104145551,0.627365857,0.613841822,0.940018155,0.463892989,-0.585026652,-0.229147988,-0.698970004,-0.638272164,-0.318758763,-0.769551079,6.5,17.3,5.77,1.4,2,0.67,0,0.68
387,3,1,0.902,0.408,0.336,0.244,0.196,0.158,1.06,18.08,0.05,0,0.004,0.684,67,49,57,1.14,0,0,P,,,1,,266,-0.991114064,-0.133014707,9,2001,18,31,10.33,16.4,24.6,8.2,1.36,2.21,0.74,1.31,1.93,0.64,1.255513713,1.491501766,1.014520539,1.215108581,1.391111614,0.914343157,0.136720567,0.346352974,-0.124938737,0.120573931,0.28780173,-0.187086643,13,34.1,11.37,8.7,20.4,6.8,0,0.9
